,URODZONY,PLEC,KLM6,woj,q9,q10,q11,q12,q13,q14,q15,q16,q18,q21,q22,q23,q24s1,q24s2,q24s3,q25s1,q25s2,q25s3,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37s1,q37s2,q37s3,q37s4,q37s5,q37s6,q38s1,q38s2,q38s3,q38s4,q38s5,q38s6,q38s7,q38s8,q38s9,q38s10,q38s11,q38s12,q38s13,q38s14,q38s15,q38s16,q38s17,q38s18,q38s19,q38s20,q38s21,q38s22,q38s23,q38s24,q38s25,q40,q41,q42,q43,q44,q45s1,q45s2,q45s3,q46,q47s1,q47s2,q47s3,q47s4,q48s1,q48s2,q48s3,q48s4,q48s5,q48s6,q48s7,q50,q51,q52,q53,q54,q55,q56s1,q56s2,q56s3,q56s4,q57,q58,q59,q61s1,q61s2,q61s3,q61s4,q62s1,q62s2,q62s3,q62s4,q63s1,q63s2,q63s3,q63s4,q64s1,q64s2,q64s3,q64s4,q65s1,q65s2,q65s3,q65s4,q66s1,q66s2,q66s3,q66s4,q67s1,q67s2,q67s3,q67s4,q68s1,q68s2,q68s3,q68s4,q69s1,q69s2,q69s3,q69s4,q70s1,q70s2,q70s3,q70s4,q70s5,q70s6,q70s7,q72,q73i1,q73i2,q73i3,q73i4,q73i5,q73i6,q73i7,q73i8,q73i9,q73i10,q74,q75i1,q75i2,q75i3,q75i4,q75i5,q75i6,q75i7,q75i8,q75i9,q75i10,q75i11,q75i12,q76,q77i1,q77i2,q77i3,q77i4,q77i5,q77i6,q77i7,q77i8,q77i9,q77i10,q78,q80,q81,q82,q83,q84i1,q84i2,q84i3,q84i4,q84i5,q84i6,q84i7,q84i8,q84i9,q84i10,q85,q86,q87,q88s1,q88s2,q88s3,q88s4,q88s5,q88s6,q88s7,q88s8,q88s9,q88s10,q88s11,q88s12,q88s13,q88s14,q88s15,q90,q91,q92,q93,q94,q96i1,q96i2,q96i3,q96i4,q96i5,q96i6,q96i7,q96i8,q96i9,q96i10,q96i11,q96i12,q96i13,q96i14,q96i15,q96i16,q96i17,q96i18,q96i19,q96i20,q96i21,q98,q99,q100,q101,q102,q103s1,q103s2,q119,q120,q140,q141,q142,q143,q144,q145,q146,q147,q148,q149,q150,q151,q152,q153,q154,q155,q156,r7s1,r7s2,r7s3,r7s4,r7s5,waga,error,decade,economical_opinion,politicians_opinion,muslims_opinion
830,1984,1,5,11,8,1,1.0,2,,2,3,3,1.0,1,7,3,3,3,2.0,3,3,3.0,3,2,4.0,3,3,,,3,3,3,4,4,3,7,2,3,4,12,2,3,12,12,5,4,4,6,2,5,5,4,2,1,6,1,12,12,2,12,7,2,12,9,2,2,3,2,2,2,2,2,1,2,3,3,3,6,5,3,1,7,5,5,2,8,2,2,3,1,1,1,2,2,1,7,,2,2,2,3,7,7,7,7,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,5,5,5,5,3,5,5,2,1.0,,3.0,4.0,5.0,,,8.0,,,3.0,,,,4.0,5.0,,,,9.0,,,,9.0,1.0,,,,,,,,,,1.0,2,2,2,2,1.0,,,,,,7.0,,,,,,3,3,10,3,2,3,4,9,6,5,3,3,3,6,6,8,3,1,2,10.0,,,,,,,,,8.0,,,,12.0,,,,16.0,,,19.0,,,2,,2.0,1,1,7,1,1,1.0,3,3,1,3200.0,,1,2000.0,,4,4,3,5,7,,2,,1,2012,7,11,18,5,0.7917887274434855,-1.0,80,3.0,3.64,3.2777777777777777
831,1942,2,1,9,4,4,,12,9.0,1,3,2,0.0,1,7,7,3,7,,7,7,,3,4,,3,3,,,5,3,7,3,3,2,2,2,2,2,12,12,12,12,12,12,12,12,9,9,12,9,12,12,8,8,12,12,12,9,12,9,6,12,8,4,2,4,2,2,2,2,2,3,5,5,5,5,97,97,97,4,97,97,7,7,99,7,7,7,7,3,7,7,7,7,4,,2,7,7,7,2,7,7,2,3,7,7,7,7,7,7,7,3,7,7,7,7,7,7,8,7,7,7,4,4,7,7,7,7,7,7,7,5,5,5,5,5,4,5,3,1.0,2.0,,,,,,,,,1.0,,,,,,,,,9.0,,,,9.0,1.0,,,,,,,,,,1.0,3,1,1,2,,2.0,,,,,,8.0,,,,,2,3,10,6,2,10,10,5,10,2,10,10,10,7,10,2,4,2,3,10.0,997.0,,,,,,,,,,,,,,,,,,,,97.0,,2,,2.0,1,1,1,2,2,,3,3,1,770.0,,1,900.0,,5,1,2,6,2,,1,1.0,2,2012,7,11,12,36,0.88044536634183,-1.0,40,3.0,7.38,2.888888888888889
832,1948,1,1,9,2,4,,6,,2,3,4,0.0,1,7,7,7,7,,7,3,,4,7,,3,1,97.0,,7,7,7,7,7,7,2,7,3,3,12,12,12,12,12,6,6,6,6,6,6,6,6,6,2,6,12,12,7,6,12,8,6,12,8,3,2,3,2,2,2,2,2,3,5,3,5,5,6,6,3,97,5,97,4,2,6,7,7,1,2,7,7,7,7,7,3,,3,3,3,3,7,7,7,7,7,1,1,3,1,1,1,3,7,7,1,3,2,2,2,3,2,2,2,3,2,2,2,3,7,7,7,4,5,5,5,5,5,5,5,7,,,,,,,,,97.0,,,,,,,,,,,,,97.0,,,,,,,,,,,97.0,,,4,1,2,2,,2.0,,,,,,8.0,,,,,7,97,10,6,2,10,10,5,10,2,10,10,10,6,7,4,2,1,2,10.0,997.0,,,,,,,,8.0,,10.0,,12.0,,,,16.0,,,,,,2,,1.0,1,2,7,1,1,5.0,3,3,3,,,1,300.0,,3,2,2,6,1,2.0,1,1.0,2,2012,7,11,10,10,0.6031489522733818,-1.0,40,3.0,6.22,2.8333333333333335
833,1974,2,1,9,4,4,,9,,2,3,7,2.0,1,2,4,4,4,,4,4,,3,3,,4,1,7.0,,5,3,4,4,3,3,3,2,7,4,6,6,7,12,12,10,11,5,7,7,11,4,10,9,1,8,6,12,12,8,12,8,3,12,11,3,2,3,2,2,2,2,2,3,2,2,2,2,7,7,4,2,5,6,6,2,6,4,7,7,2,2,7,7,7,7,4,,2,2,3,4,2,2,3,4,2,2,2,3,3,3,3,4,2,3,2,4,1,2,2,4,2,2,2,4,2,3,2,4,2,3,2,4,5,5,5,5,5,5,5,2,1.0,,,,,,,,,,1.0,,,,,,,,,9.0,,,,9.0,1.0,,3.0,,,,,,,,1.0,2,2,2,2,1.0,,,,,,,8.0,,,,,2,5,10,6,2,4,10,3,10,1,10,10,10,10,7,10,2,1,2,15.0,,,,,,,,,8.0,,10.0,,,,,,,,18.0,19.0,,,2,,2.0,1,1,2,2,1,1.0,3,2,4,,7.0,4,,1.0,4,2,2,7,1,1.0,1,1.0,1,2012,7,11,13,55,1.569862786477856,4.0,70,2.0,6.68,1.9444444444444444
834,1993,1,1,9,6,4,,11,11.0,2,2,4,0.0,1,1,2,3,2,,3,3,,1,3,,2,1,7.0,,5,3,3,3,3,3,3,2,2,3,6,6,12,12,12,6,8,6,4,6,7,6,7,12,1,6,7,97,97,5,12,6,3,12,6,1,1,3,2,2,1,2,1,3,2,4,4,2,5,7,2,3,6,4,5,1,6,4,2,1,2,2,2,3,3,2,4,,1,7,1,4,2,7,2,4,2,2,4,3,1,1,2,3,4,4,4,4,2,2,3,4,2,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,2,,,,4.0,5.0,,,,,,5.0,,,,4.0,5.0,,,,9.0,,,,9.0,,2.0,,,,,7.0,,,,2.0,3,2,2,2,,,,,,,7.0,8.0,,,,,3,4,2,4,3,6,10,10,9,4,5,3,10,7,6,10,1,1,2,12.0,,,,,,,,,,,10.0,,12.0,,,,16.0,,,,,,1,2.0,,2,2,2,2,7,,5,4,3,,,4,,7.0,3,1,2,97,9,,1,2.0,1,2012,7,11,16,2,1.4752472861142523,1.0,90,3.6666666666666665,5.32,1.0
835,1946,2,1,9,4,4,,12,9.0,1,3,7,3.0,1,7,7,7,7,,7,7,,3,3,,4,3,,,7,7,7,4,7,7,7,7,7,7,12,12,12,12,12,12,97,12,97,12,12,12,12,12,97,12,12,12,12,12,12,12,97,12,12,4,7,4,2,2,2,2,2,3,5,5,5,5,97,97,97,97,97,97,97,7,99,7,7,7,7,7,7,7,7,7,4,,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,7,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,97.0,,,1.0,,,,,,,,,,1.0,3,1,2,2,,2.0,3.0,,,,,,,,,,2,1,10,10,10,10,10,10,10,10,10,10,10,6,10,2,4,2,3,14.0,,,,,,,,,,,10.0,,12.0,,,,16.0,,,19.0,,,2,,2.0,1,2,7,7,7,,3,3,1,800.0,,4,,1.0,5,2,2,97,7,,1,1.0,2,2012,7,11,15,5,0.88044536634183,3.0,40,3.0,6.0,1.0
836,1931,1,1,9,2,4,,12,9.0,1,3,3,0.0,1,2,5,5,5,,5,5,,5,5,,4,3,,,7,3,4,7,3,3,3,7,7,4,12,12,12,12,12,12,97,97,97,6,12,97,12,12,1,97,12,12,12,12,12,8,97,12,6,4,4,4,2,2,2,2,2,3,4,4,4,7,97,97,1,1,97,97,97,7,99,3,7,7,2,7,4,7,7,7,4,,2,7,7,7,7,7,7,7,2,2,2,7,2,2,4,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,7,7,7,7,7,5,5,5,5,5,5,5,7,,2.0,,,,,,,,,2.0,,,,,,,,,9.0,,,,9.0,,,,,,,,,97.0,,,4,1,2,1,,2.0,,,,6.0,,,,,,,7,3,10,10,10,5,10,6,10,2,10,10,10,7,7,2,4,2,3,10.0,997.0,,,,,,,,,,,,,,,,,,,,97.0,,2,,2.0,7,1,2,2,2,,1,1,1,800.0,,1,800.0,,5,2,2,97,2,,1,4.0,2,2012,7,11,11,14,0.6219725458478326,-1.0,30,1.0,6.2,3.0
837,1962,2,2,6,4,1,1.0,7,,2,3,4,0.0,1,2,5,5,5,2.0,5,5,3.0,3,5,2.0,4,1,7.0,,4,4,3,3,4,4,4,4,4,4,12,12,12,12,12,11,11,97,1,1,12,4,5,12,1,9,12,12,12,97,12,11,1,97,11,2,2,1,2,2,2,2,2,3,2,4,2,2,2,7,1,4,6,97,5,3,1,2,3,3,2,7,7,7,7,1,3,,2,7,7,4,2,7,7,7,4,2,1,3,3,3,2,4,7,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,5,5,5,5,5,5,5,4,1.0,,,,,,,,,,1.0,,,,,5.0,6.0,,,,,,,5.0,,,,,,,7.0,,,,7.0,3,2,2,2,,,,,,,7.0,8.0,,,,,7,2,10,7,10,2,6,2,10,2,2,4,10,6,8,5,2,2,1,8.0,,,,,,,,,,,10.0,,12.0,,,,16.0,,,,,,2,,1.0,1,1,1,2,1,1.0,2,3,1,1000.0,,1,700.0,,4,2,1,7,1,1.0,2,,2,2012,7,10,15,48,0.8169587536425456,-3.0,60,1.0,4.54,1.2222222222222223
838,1945,1,3,7,8,4,,13,6.0,1,3,2,0.0,1,2,3,3,3,,3,3,,2,4,,4,1,97.0,,5,2,3,2,2,2,2,2,2,3,6,8,7,7,7,5,4,7,7,6,4,6,6,7,7,7,7,7,6,7,7,7,7,7,5,3,2,3,2,2,2,2,2,3,2,3,3,2,5,7,3,4,4,97,4,1,7,1,1,2,2,2,2,2,2,1,1,1.0,2,2,3,4,2,2,3,4,1,1,1,7,1,1,1,7,1,1,1,7,1,1,1,7,1,1,1,7,1,1,1,7,1,1,1,7,5,5,5,5,5,5,5,3,,,,4.0,5.0,,,,,,5.0,,,,4.0,,,,,,,,,4.0,1.0,,,,5.0,,7.0,,,,5.0,2,1,3,2,1.0,,,4.0,,,,,,,,,3,4,9,5,2,3,2,10,6,9,4,2,10,10,10,10,3,1,2,10.0,997.0,,,,,,,,,,,,,,,,,,,,97.0,,2,,1.0,2,2,1,2,1,4.0,4,2,4,,4.0,4,,5.0,4,4,2,97,1,2.0,2,,1,2012,7,11,17,36,0.7064696915492525,-1.0,40,3.0,6.8,3.5555555555555554
839,1943,2,1,7,2,4,,13,7.0,1,3,2,0.0,1,2,4,4,4,,3,3,,3,4,,4,3,,,4,3,3,3,3,3,2,2,3,4,7,6,6,12,9,9,11,6,9,4,10,5,6,6,6,5,6,6,7,6,6,5,6,5,10,4,3,4,2,2,2,2,2,3,5,3,3,2,4,4,4,1,4,1,4,3,5,3,3,3,2,2,3,4,4,2,4,,2,3,7,4,2,7,2,4,1,1,1,1,3,3,3,3,4,4,4,4,7,7,7,7,7,7,7,7,4,4,4,4,7,7,7,7,3,5,5,5,5,5,5,3,,,,,,,7.0,,,,7.0,,,,,,,,,9.0,,,,9.0,1.0,,,,,,,,,,1.0,3,1,2,1,1.0,,,,,,,8.0,,,,,3,5,10,10,10,3,3,10,10,2,2,2,10,6,9,10,4,1,3,10.0,997.0,,,,,,,,,,,,,,,,,,,,97.0,,2,,1.0,1,2,2,2,1,1.0,2,2,1,700.0,,1,950.0,,5,2,1,6,1,1.0,2,,2,2012,7,10,13,5,0.7427184708687838,-1.0,40,2.3333333333333335,6.18,1.0
840,1983,1,3,7,11,4,,14,1.0,2,3,1,,1,1,2,4,3,,3,3,,3,2,,4,1,2.0,,2,2,2,2,2,2,2,7,2,4,6,6,6,6,97,6,1,7,7,1,1,5,6,5,9,8,6,6,6,5,7,7,7,6,4,4,1,2,2,2,2,2,2,1,1,3,2,2,6,7,3,2,6,6,6,2,5,2,3,1,1,3,1,7,1,1,3,,3,3,3,4,2,2,2,3,2,2,2,2,2,2,2,2,3,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,3,3,5,4,5,3,1.0,,,,5.0,,,,,,5.0,,,,,5.0,,,8.0,9.0,,,,5.0,,,,4.0,,6.0,7.0,,,,7.0,1,2,1,1,1.0,,,,,,,8.0,,,,,3,9,10,5,10,9,9,9,6,2,2,2,9,9,7,3,3,1,2,10.0,,,,,,,,,,,,,,,,,,,,,97.0,,2,,2.0,1,1,2,2,1,7.0,2,4,3,,,3,,,3,5,3,4,1,2.0,2,,1,2012,7,11,18,35,0.6049752901713792,-1.0,80,3.0,5.72,1.2777777777777777
841,1993,1,4,15,3,4,,11,11.0,2,3,4,0.0,1,2,2,2,2,,3,2,,1,2,,3,1,2.0,,2,2,2,2,2,2,2,2,2,2,6,7,12,12,12,12,6,6,8,7,6,6,6,12,8,6,12,12,12,5,12,7,8,12,8,2,2,1,2,2,2,1,1,3,1,1,1,1,7,6,5,3,6,4,5,1,11,1,1,2,1,1,1,1,1,2,1,2.0,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,3,5,4,1.0,,3.0,4.0,,,,,,,3.0,,,,4.0,,6.0,,,9.0,,,,4.0,1.0,,,,5.0,,,,,,5.0,2,2,1,2,1.0,,,,,,,8.0,,,,,2,4,10,4,10,10,10,10,5,10,10,4,10,10,10,10,3,2,2,10.0,,,,,,,,7.0,8.0,,10.0,,,,,,,17.0,,,,,2,,2.0,1,1,2,1,1,7.0,5,4,3,,,4,,7.0,3,3,2,4,1,2.0,2,,1,2012,7,11,14,11,2.7285747494600323,-1.0,90,4.0,6.68,4.0
842,1951,1,4,15,6,4,,13,3.0,1,2,2,0.0,1,1,4,4,4,,4,5,,3,4,,4,3,,,2,2,4,2,3,3,1,4,4,4,12,3,1,12,12,6,1,6,11,4,1,5,6,3,3,6,12,12,12,1,6,9,9,12,1,2,1,1,2,2,2,2,2,3,1,1,1,1,7,7,7,7,7,7,7,1,11,1,1,1,1,1,1,2,1,2,4,,7,7,7,7,2,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,4,,,,,,6.0,,,,,6.0,,,,,5.0,,,,,,,,5.0,,2.0,3.0,,,,,,,,2.0,4,2,4,2,,,,,,,7.0,8.0,,,,,4,2,2,3,2,3,3,3,10,2,10,10,10,9,9,10,1,1,1,5.0,,,,,,,,,8.0,,,,12.0,,,,,,,,,,1,1.0,,2,1,2,2,2,,2,2,1,2000.0,,1,1000.0,,5,4,2,7,1,2.0,2,,2,2012,7,9,16,49,1.364673604619584,-6.0,50,1.6666666666666667,6.08,4.0
843,1925,2,4,15,6,4,,13,7.0,1,3,1,,1,2,4,7,4,,3,3,,3,7,,3,1,97.0,,5,2,3,7,3,3,2,7,4,4,12,12,12,12,12,12,1,1,10,12,12,3,6,12,6,3,12,12,12,12,12,12,3,12,3,4,7,4,2,2,2,2,2,3,2,2,7,4,6,3,97,1,5,97,7,7,1,4,3,7,2,4,4,3,4,7,4,,7,7,7,7,1,1,1,3,1,1,7,4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,5,5,5,5,5,5,5,3,1.0,,,,,,,8.0,,,97.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,3,1,2,1,,2.0,,,,,,8.0,,,,,3,3,10,10,2,5,5,10,10,10,10,10,10,8,9,3,4,2,3,10.0,997.0,,,,,,,,,,,,,,,,,,,,97.0,,2,,1.0,2,2,2,2,1,7.0,3,3,5,,8.0,5,,8.0,3,5,1,97,1,2.0,2,,2,2012,7,9,17,34,1.3041572683518818,-1.0,20,2.3333333333333335,6.14,2.6666666666666665
844,1964,2,6,15,8,1,3.0,7,,2,3,2,0.0,1,2,5,4,3,2.0,5,5,3.0,2,5,2.0,2,2,,,4,3,3,3,3,2,2,2,3,4,4,5,8,6,9,5,1,6,7,1,6,4,8,6,5,7,7,6,7,6,5,8,1,7,1,1,1,1,2,1,1,9,1,1,1,3,1,1,7,7,4,5,7,7,5,2,6,2,3,1,1,2,2,2,1,2,4,,3,3,4,4,3,2,3,4,1,1,1,2,1,1,1,2,1,1,1,4,1,1,1,2,1,1,1,3,1,1,1,3,1,1,1,3,5,5,5,5,5,3,5,3,1.0,2.0,,4.0,5.0,,7.0,8.0,,,5.0,,,,4.0,5.0,6.0,,,,,,,5.0,1.0,2.0,,,,,7.0,,,,1.0,3,1,3,2,,2.0,,,,,7.0,,,,,,2,3,10,9,3,3,3,3,6,4,9,5,10,8,7,5,1,1,2,15.0,,,,,,,,,8.0,,,,12.0,,,,,17.0,,19.0,,,2,,2.0,2,2,2,2,1,7.0,3,2,1,2000.0,,1,1000.0,,2,3,2,4,1,2.0,2,,1,2012,7,11,10,46,0.6529734950323915,4.0,60,2.3333333333333335,5.34,2.6666666666666665
845,1957,2,4,3,4,3,4.0,6,,2,1,3,0.0,1,2,3,4,4,3.0,3,3,3.0,3,3,2.0,4,1,7.0,,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,9,3,1,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,4,7,4,2,2,2,2,2,3,2,3,2,2,6,5,2,4,5,5,6,7,5,4,3,3,2,2,2,2,2,2,3,,3,3,3,3,2,2,1,3,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,5,5,5,5,5,4,5,3,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,3,1,2,1,,,3.0,4.0,,,,,,,,,2,3,10,9,2,4,4,9,10,2,10,10,10,10,7,10,4,1,3,15.0,,,,3.0,,,,,8.0,,10.0,,,,,,,,,,,,2,,1.0,1,1,2,2,1,1.0,3,4,1,800.0,,1,600.0,,3,2,2,6,1,1.0,2,,2,2012,7,11,17,56,0.8186278408145938,4.0,50,2.3333333333333335,2.44,2.2777777777777777
846,1977,1,4,3,11,1,1.0,2,,2,3,3,1.0,1,7,4,3,3,7.0,7,7,7.0,2,4,7.0,3,2,,,2,7,4,3,3,3,3,3,2,7,8,6,8,8,6,7,8,3,5,2,6,3,6,7,4,6,6,8,8,7,6,7,6,8,6,2,2,2,2,2,2,2,2,3,2,3,2,2,6,6,4,2,2,3,4,2,6,2,2,3,1,2,2,2,2,1,1,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,,,,,,,,,,1.0,,,,4.0,,6.0,,,9.0,,,,9.0,,2.0,,,,,,,,,2.0,2,2,3,1,1.0,,,,,,,8.0,,,,,2,2,10,6,2,3,9,9,9,9,9,9,9,9,7,9,2,1,1,10.0,,,2.0,,,,,,,,10.0,,12.0,,,,,17.0,,,,,2,,2.0,1,1,1,1,2,,3,1,5,,4.0,5,,5.0,3,2,2,4,1,1.0,2,,1,2012,7,11,17,14,1.2063948117277932,-1.0,70,3.0,6.08,3.0
847,1960,1,5,16,7,1,1.0,6,,2,3,3,0.0,1,2,3,3,2,5.0,3,3,5.0,3,4,1.0,3,3,,,4,3,2,4,3,3,7,7,7,3,6,6,6,12,97,97,5,7,7,6,7,7,97,97,7,7,8,97,12,7,97,8,5,12,7,4,1,2,2,2,2,2,2,3,1,2,2,2,7,7,5,4,7,7,7,2,8,4,3,3,2,1,1,7,2,7,4,,1,1,1,3,1,2,2,3,2,2,2,2,1,1,1,2,1,1,1,7,1,1,1,7,1,2,3,7,2,2,2,7,7,7,7,7,5,5,5,5,5,5,5,7,1.0,,,,,,,,,,1.0,,,,4.0,,6.0,,,9.0,,,,9.0,,,3.0,,,,,,,,3.0,2,2,2,2,,,,,,,7.0,8.0,,,,,3,10,10,9,3,4,10,5,10,3,10,97,10,7,8,97,2,2,1,12.0,,,,,,,,,8.0,,10.0,,,,,,,,18.0,19.0,,,2,,2.0,1,2,1,1,1,98.0,3,1,5,,4.0,5,,2.0,3,2,2,97,1,8.0,2,,2,2012,7,11,10,15,0.7634343598471218,1.0,60,3.6666666666666665,6.48,3.5555555555555554
848,1977,1,5,16,5,1,3.0,3,,2,3,2,0.0,1,2,3,4,4,4.0,3,3,3.0,4,3,3.0,2,2,,,5,3,3,3,3,3,3,2,2,4,4,6,6,12,12,7,7,11,6,4,8,8,5,4,3,8,3,1,6,8,12,6,3,12,8,1,2,3,2,2,2,2,2,3,2,4,4,2,5,5,1,1,5,4,6,2,11,4,2,1,2,2,4,3,3,2,2,2.0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,7,7,2,5,4,,,3.0,4.0,5.0,,7.0,8.0,,,5.0,1.0,,,4.0,,,,,9.0,,,,1.0,,,3.0,4.0,,,7.0,,,,3.0,2,1,2,1,,2.0,3.0,,,,,,,,,,3,4,1,7,3,7,10,10,6,2,10,10,10,6,10,2,1,1,1,10.0,,,,,,,,,,9.0,,,12.0,,14.0,,16.0,,,,,,1,1.0,,2,1,2,2,2,,2,2,1,3000.0,,1,3000.0,,3,5,3,4,2,,2,,1,2012,7,11,17,5,0.708830535713289,-1.0,70,2.3333333333333335,5.12,4.0
849,1948,2,5,16,4,4,,13,5.0,1,3,1,,1,7,3,3,7,,4,4,,2,3,,7,2,,,4,7,3,3,7,7,7,7,7,3,5,6,12,97,12,6,5,7,7,6,7,7,5,7,6,7,12,7,12,7,6,7,5,6,6,3,2,3,2,2,2,2,2,3,7,7,7,2,6,5,5,5,7,5,5,2,6,4,7,1,2,3,2,7,2,2,2,2.0,1,2,2,2,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,3,5,3,,,,,5.0,,,,,,5.0,1.0,,,,5.0,,,,9.0,,,,9.0,1.0,,3.0,,,,7.0,,,,3.0,2,2,2,2,,,,4.0,,,,8.0,,,,,4,5,10,10,3,9,10,10,10,2,10,10,10,7,10,3,4,2,3,10.0,997.0,,,,,,,,,,,,,,,,,,,,97.0,,2,,1.0,2,2,1,7,1,98.0,4,3,5,,8.0,5,,8.0,3,2,1,4,1,8.0,2,,2,2012,7,11,18,55,0.73161165436534,-1.0,40,2.6666666666666665,6.14,4.0
850,1939,1,4,12,8,4,,13,6.0,1,3,2,0.0,1,1,3,3,3,,3,3,,2,3,,2,1,9.0,,2,2,2,2,3,3,2,2,2,3,6,7,6,6,6,6,4,8,7,5,6,8,6,7,4,7,7,6,6,5,6,7,7,7,4,2,2,3,2,2,2,2,2,3,2,3,2,1,6,6,3,4,5,5,5,2,6,4,3,1,1,2,2,4,3,2,3,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,2,,,,,5.0,6.0,,8.0,,,5.0,,,,4.0,,,,,9.0,,,,9.0,,,3.0,,,6.0,,,,,3.0,3,2,2,2,,2.0,,,,,7.0,,,,,,2,5,6,6,2,4,4,4,10,4,10,10,10,8,8,9,2,1,2,10.0,,,,,,,,,8.0,,,,12.0,,,,,,18.0,,,,1,2.0,,1,2,2,2,1,3.0,4,3,1,2500.0,,1,1250.0,,3,2,2,2,1,2.0,2,,2,2012,7,11,17,3,0.8437185279538079,-1.0,30,3.0,6.34,3.0
851,1950,1,1,12,4,4,,13,6.0,1,3,2,0.0,1,2,3,5,3,,4,3,,3,4,,3,3,,,3,3,3,3,4,4,3,4,4,4,7,3,6,3,1,7,1,3,7,3,1,1,2,4,1,3,1,6,6,7,6,7,7,3,6,2,1,2,2,2,2,1,2,3,1,3,2,1,5,7,3,4,4,5,5,1,10,2,1,2,1,1,1,1,3,2,4,,3,3,3,3,2,2,3,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,2,2,2,3,5,5,5,3,5,4,5,2,1.0,,,4.0,,,7.0,,,,4.0,,2.0,,4.0,5.0,,,,,,,,4.0,,,3.0,,5.0,,7.0,,,,5.0,3,2,2,1,,2.0,,,,,7.0,,,,,,2,4,9,3,2,10,2,2,9,2,10,6,10,5,8,3,2,1,2,15.0,,,,,,,,,8.0,,,,12.0,,,,,17.0,,19.0,,,2,,1.0,2,2,2,2,1,1.0,3,3,1,2100.0,,1,1500.0,,3,2,2,4,1,1.0,2,,2,2012,7,11,14,31,1.1190232974750882,4.0,50,3.0,5.3,3.111111111111111
852,1969,1,1,12,4,4,,12,5.0,1,3,4,1.0,1,2,5,5,5,,5,5,,5,5,,4,3,,,4,4,4,4,4,4,4,4,7,4,12,12,12,12,12,12,1,1,1,1,12,1,2,12,1,1,12,12,12,1,12,1,1,12,1,2,4,2,2,2,2,2,2,3,4,4,2,4,3,1,1,1,4,3,4,4,1,3,3,1,2,4,1,4,4,2,4,,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,2,5,4,,,,,,6.0,7.0,8.0,,,7.0,,,,4.0,5.0,6.0,,,,,,,6.0,,,,,,,,,97.0,,,4,1,1,1,1.0,,,,,,7.0,,,,,,4,1,1,5,2,2,2,2,6,10,10,10,10,6,10,10,2,1,3,10.0,997.0,,,,,,,,,,,,,,,,,,,,97.0,,1,1.0,,2,4,2,2,1,4.0,1,1,1,700.0,,1,350.0,,3,4,2,97,2,,2,,1,2012,7,11,17,49,1.0622686210939698,-1.0,60,1.0,2.76,4.0
